Address,ETH_Balance,WETH_Balance,Total_Balance
0xbEb5Fc579115071764c7423A4f12eDde41f106Ed,486148.7268441148,0.0,486148.7268441148
0xbeD1EB542f9a5aA6419Ff3deb921A372681111f6,122982.1917502155,8.418893606692626,122990.61064382219
0xBE80225f09645f172B079394312220637C440A63,0.0,80.8970965878097,80.8970965878097
0xBE24f9952bf2a15bc4d2661151049D9588d6c0cB,0.0,68.06812688528164,68.06812688528164
0xbeFa010044579f47C94E230C14C62811ff8ed1fc,49.429343337262864,0.0,49.429343337262864
0xbE938Dc2239f94cf06199492fab2073d8289203A,21.702780712,0.0,21.702780712
0xbe7F576C55cB28faafd7471561B95F28C27915f4,0.0,20.84843734915958,20.84843734915958
0xBec6F0034cB9055B68Dc5f02873B45841aB56af7,12.942150179744283,0.0,12.942150179744283
0xBE98bAe9ad34F4e544A89B62808b6A612EfF281f,5.252715034907238,0.0,5.252715034907238
0xbe3781CE437Cc3fC8c8167913B4d462347D11F20,5.0,0.0,5.0
0xBE10ba5a6fD0f6b86ab30ED984672dE75ca18Dd0,3.011655863735332,0.0,3.011655863735332
0xBEB3fD6315F43922367F93D1721cd3f67B0b2707,0.0,2.9028847475174504,2.9028847475174504
0xbeDD85a80Fe1dF9C4Ae18716C0367AAA88C41caF,2.030885241164257,0.0,2.030885241164257
0xBEA0e11282e2bB5893bEcE110cF199501e872bAd,0.0,1.8437074439435261,1.8437074439435261
0xBeB62B63995483d391B7a92Be736025b09B3B24e,1.77,0.0,1.77
0xbe8Ebb76123bF9556De674aBB407E24F712a2054,1.196011427,0.0,1.196011427
0xBebe5dF37b9C6489e160B88ED5e9bf0023c9e91a,0.0,1.1674986666114457,1.1674986666114457
0xbe3307AeC7ef3E0Ccded6155cCd0bCe67838b2f9,1.01484871,0.0,1.01484871
0xBe5b92E9c3979128fe0ad941D944E72b4bA5A986,0.0,1.0053584330199443,1.0053584330199443
0xBEF43aeC76acF247F28031a60eA4d84859bF0138,1.0026464875070322,0.0,1.0026464875070322
0xbE38940b0eD105aB50f1c493965404A4Bd8E93D4,0.941574803,0.0,0.941574803
0xBEE951451Ce85721dBBb50BaB99Ae66f14049C11,0.908059074,0.0,0.908059074
0xBEBF2D7d87953f4013dE4Cf0e56a66e744f59dB0,0.9052326448356661,0.0,0.9052326448356661
0xBE003fe0cC05f0379e150cf3B2B62C959EcA31De,0.902837273,0.0,0.902837273
0xBe440B1412259bcC76c1F1681e07774f1790B401,0.891707244,0.0,0.891707244
0xBe2a7A75feB05B7Dc4522Dd3287BFE9D8cbeC7B6,0.872124132,0.0,0.872124132
0xbEb8dd62E024e2Cd1dfA98cE3C982d6B48127890,0.86131399,0.0,0.86131399
0xbecD9044a69dA1DD3f8a4177103EAC5340656Fd7,0.855837052,0.0,0.855837052
0xbefBdA46B8CDa1eB81c224C41e957a9ba8Fc20CA,0.852695745,0.0,0.852695745
0xBe1333555e0815333975425154010CfcB10b308D,0.833697405,0.0,0.833697405
0xbE9626DB412b930d78141d23b7C595785d6aCb81,0.82876217,0.0,0.82876217
0xbE9040e8dEd1D2Fc193c1bce0B22cb1e8A6C7A5d,0.799713814,0.0,0.799713814
0xBE6aA0905Ec905AdA0D022295EbB91b02dbA349D,0.790379416,0.0,0.790379416
0xBe535cDbdEB2D2BDC19779Fe1a8797aDfAe4becd,0.777551974,0.0,0.777551974
0xBE30098F1958b251Ce6dBF2B512ed5888A2968f0,0.773386183,0.0,0.773386183
0xbe99DC01fC6F41F51F9123DA9B2350D4E5E05Cdd,0.763921388,0.0,0.763921388
0xBe3f0086E55F04348D85ad03e9964c044C108B9E,0.763639462,0.0,0.763639462
0xbEcf9A3a8fe4E7A321A484BF51d17906F76D1631,0.758728461,0.0,0.758728461
0xbE0f4EC561b586F6AC0271Ba7Ceb5fEE64Af70ca,0.751912366,0.0,0.751912366
0xBE86C9b363d9F7868697Bd099396E735BC96d5b6,0.739161533,0.0,0.739161533
0xBe003699b6BbD2a52b7696CE377d54BdC7C8d916,0.739111706,0.0,0.739111706
0xbef5e279AA8f7E05030467B24a75a7dCcB20f4E2,0.738643098,0.0,0.738643098
