Address,ETH_Balance,WETH_Balance,Total_Balance
0xA8cB2e35F594b308726b242136f0a8995BF19E97,23.92653537091119,0.0,23.92653537091119
0xA8ef445350D3Da2bFF5157b71996799423e3D491,0.0,21.723053201349465,21.723053201349465
0xa87De12EA019B7b55772BbFFc0d9a844F7327Ef9,0.0,20.30133293912319,20.30133293912319
0xa89f5Fefa693418d6A40ef68366493BaAA5c8212,0.0,13.158661823795455,13.158661823795455
0xa845F26F1BbcFD215F1B08Fb49Bdb04C07475f54,0.0,12.463767685403889,12.463767685403889
0xA8C1C98aAF99A5DfC907d61b892b2aD624901185,11.330546494824032,1e-18,11.330546494824032
0xa823efe0fb5f87559DbA805398291e2a88080483,11.084869032,0.0,11.084869032
0xa812137EFf2B368d0B2880A39B609fB60c426850,10.6092169,0.0,10.6092169
0xA87182B8fBf6d1A2894B2b03e6eE6227a72FD329,0.0,9.594979356242554,9.594979356242554
0xa883E891c7D0dB88A92D4a5c806b389f7920fe3D,7.771966692,0.0,7.771966692
0xa8ed07CBFc11bc271B2c60afA2fca77Ff703B58A,7.377414436,0.0,7.377414436
0xa8dDC35F30eF26EACc8287c1D1b6B394D3a86c89,7.368805872,0.0,7.368805872
0xA8AB795731fbBFDd1Fbc57ca11e6f722e7783642,7.071371930150747,0.0,7.071371930150747
0xA871Fb7b5b5E159b968d9B3D2D9654e7E16FE2E1,0.0,6.873666692333129,6.873666692333129
0xa8bAcb112838f6F508De689aBe8B26735A20AC7A,0.0,6.828690983318791,6.828690983318791
0xa83f4FE2ea4796eaba90DD2814C4B1F6C71112F5,0.0,4.348005528336015,4.348005528336015
0xa8C7cbaD9ddc309a9FBd72d937b6697F852E95dB,0.0,2.9195379752988866,2.9195379752988866
0xa8B24a4D93A5C2989685b9682b997235Bb1E2f80,2.51709581,0.0,2.51709581
0xa839FBE7EFb559305150e5850aD3bB2e36aAe7b2,0.0,1.1287512172042071,1.1287512172042071
0xa8eC5b941FA7089A3ecF9F445445C2347712cb28,1.071391317,0.0,1.071391317
0xa8FdD0b0b2BA70A21f0BDE3552DAA0964ae8eac6,1.0006666666666666,0.0,1.0006666666666666
0xa81c1bddd9b066a1382FEd1A27bb66d6d242E190,0.998001326,0.0,0.998001326
0xa8712E86b9263B4180c0Cf7e3d8A6da96eaE52C9,0.983211493,0.0,0.983211493
0xA82f9d48ED24a3e27e733a9F6680235c6855b94e,0.982370993,0.0,0.982370993
0xA8B3d37062A9cDEfD7A6a8c47B0678053104d178,0.950450608,0.0,0.950450608
0xA8356320FDdff15e4ab368196184f0493F94Fd09,0.931436168,0.0,0.931436168
0xa8559028b9a4aAf4e98CA5fb5FF8d0b85a028E31,0.919647501,0.0,0.919647501
0xA8FCE36E97F9E14BFf34a4171281216e5Be81be6,0.917650278,0.0,0.917650278
0xa8504e98bD8a11225478AC9d7f2eb66b5774e1df,0.905595834,0.0,0.905595834
0xA8fA9B1ee23B80E7B0D807417d6f447e0131f674,0.904479433,0.0,0.904479433
0xa8425BAf59c970746c8e9314945b30701c1c26f3,0.890160406313828,0.0,0.890160406313828
0xA8b8130615b57CB5F8D286E696266d4B879E8773,0.877105788,0.0,0.877105788
0xA88Ff4a2D496b939afB9A7749c4F47a0081a3274,0.87226518,0.0,0.87226518
0xA83B47a6C6c8F1d4Bb8Dcc93BBe7C2549C52Bd3d,0.845566094,0.0,0.845566094
0xA8D2dc92DF82DceE3355f553921eaC7980490e92,0.836169741,0.0,0.836169741
0xA89541E82A89c1c4E7899b2E2e10424A63E13c85,0.834635892,0.0,0.834635892
0xA84c8eAcB0b8095094d31D87611A7dEfD181328E,0.812221712,0.0,0.812221712
0xa816914C9C5442f0704602c8bAED0C57fc31037D,0.803588682,0.0,0.803588682
0xA8fD1B1037F5af381B16745149CfD690540a1fdB,0.797844197,0.0,0.797844197
0xA8306168Fbc37567Fc36827A63b8b2d3bbAA5D95,0.796343309,0.0,0.796343309
0xa8364B63042F650ff3F6108F5AEcdd7Bda1931D9,0.790645736,0.0,0.790645736
0xA800a56810f1Db229775c05fa7701545f0C355d7,0.765790252,0.0,0.765790252
0xa8b0E827845C1f7f641c3F76C1089e3d5c2deD09,0.760869892,0.0,0.760869892
0xa8037F5DE69BE97e9eca20559728A2c92830dE96,0.760403188,0.0,0.760403188
0xa82ee132E8b46e5859BbD47c413d06f8a8950A7c,0.757362762,0.0,0.757362762
0xA800161b1AB00936501Fe68Cb523723486F8220d,0.754727349,0.0,0.754727349
0xa89afD3A8666E4b5E3f37AAB66efE49542fd3bC3,0.750732586,0.0,0.750732586
0xa8a0AB978C0b4d0DCAeb441FDC1E658Db330660B,0.750576265,0.0,0.750576265
0xa89ebd02D25aac9ebb40c72BaD5204c89B11268B,0.750113726,0.0,0.750113726
0xA872D5eD23146782D5a6bfe54f3CBEa8b387aDF9,0.748010246,0.0,0.748010246
0xa8B78EDA78f2eD385a506e1AC65Cf1FDBA4670D8,0.744968416,0.0,0.744968416
0xA8A8C7C4894d2c81d661902ab2DAf3D665f3c3Ee,0.725899804958963,0.0,0.725899804958963
0xA86cC84dc49d817862D010Ab65373fC8462889Da,0.721702945,0.0,0.721702945
0xa85b20b8d4e1D549A9f979906F0c3537F04A3dF1,0.714542394,0.0,0.714542394
0xA81B0d093078C2E09868E1ef6884ee08f7Fc01e1,0.713744472434076,0.0,0.713744472434076
0xA8deF2DB13788fF2561e5Dc72CD4E75f24bC0936,0.703224159,0.0,0.703224159
0xA887398Bc2e0962f600c5f29C4f7e42f3F2c12e2,0.696396874,0.0,0.696396874
0xa83Adab9547b78F3637542B90e95a5fD0e92Cc6A,0.694835489,0.0,0.694835489
0xA8632ea40Af13325A447FDd07Db170E1bFDdcE69,0.67886582,0.0,0.67886582
0xA8b707E223F69622d2F3418565E53D106E134a0d,0.678313686,0.0,0.678313686
0xA8Ba836d0e9708458217ce05A0AB6e36A8dfF638,0.674934853,0.0,0.674934853
0xA889F613E32996cc898ECA5490DEB3C02801d385,0.674083389,0.0,0.674083389
0xa82b185936bCaABeA2F46b5e98bfa072c3Add6C2,0.654987484,0.0,0.654987484
0xa8F95Ff13Fe3F6d1FC962468F20AAf7a6066401A,0.652127466,0.0,0.652127466
0xA8D8505A829dC74713982140e9b02696356F2922,0.646826849,0.0,0.646826849
0xa8D8dB500CEd09BF5bc1d4286508A680eA83CfE2,0.644739531,0.0,0.644739531
0xA82F3312775167B2E03D92154537fFE7aBAE780e,0.644402325,0.0,0.644402325
0xA8b639eDD15c0d10a55f97c1ac14d1A251feef78,0.644103126,0.0,0.644103126
0xA8Baf20e3ef51426dCDacCF95fc8B22F5046ec03,0.638730717,0.0,0.638730717
0xa811a081675ce93c00f4C5DbEf5d17F4710Fc53A,0.637797642,0.0,0.637797642
0xA8C08Ab09da3Ff2EB707a9541BA25239e8e45a34,0.636964665,0.0,0.636964665
0xa8642c9f109BdDa9c89178528056c27e43f73257,0.636841143,0.0,0.636841143
