Address,ETH_Balance,WETH_Balance,Total_Balance
0xB1Fb5A59A738c2df565d79572b0D6f348aE7cADE,277.7084777419163,0.0,277.7084777419163
0xb1a32FC9F9D8b2cf86C068Cae13108809547ef71,207.8790427943523,64.4652593387237,272.344302133076
0xB185D98056419029daE7120EcBeFa0DbC12c283A,232.95,0.0,232.95
0xb1cc8DAeC024cc4dA431a746a2709834E24e634B,62.958859605,0.0,62.958859605
0xB1e85010FE6A0F04c357761D51bD791eb0051F37,7.574710649,0.0,7.574710649
0xb10f60B4Ea978CA02aFBAC57fa84907e8439766e,4.992748,0.0,4.992748
0xB107140C5737Bfa6dBBe46db6b359Caf6e51524D,4.318094523710452,0.0,4.318094523710452
0xB125f5Da6fC8060490dE2b0d19FA371e8fc77246,2.597574081,0.0,2.597574081
0xb160BF3438B4B3fd58218650B87aE02233425E01,2.087631703023076,0.0,2.087631703023076
0xB1ce3eA155A6Eda0B34d958081489F54BdF3Da5F,1.8216713034309466,1e-18,1.8216713034309466
0xB1bF78Fc863C5406d0001e26FF562D64be8D9eb7,0.0,1.8174120094254804,1.8174120094254804
0xb1ea051037eb0e607ec75f8b7a6d31C77e971b49,1.056090949,0.0,1.056090949
0xb16808d0e51270e823FAa7403C7Af9094e392d5A,1.01890062,0.0,1.01890062
0xb1F4c79F01b0CcDe463F8958b08a85E8afBEAf72,0.986192865,0.0,0.986192865
0xb1c13C36D49f8414D49BFd0502B170469CdFe353,0.948666971,0.0,0.948666971
0xb1cAA8436FE39C62215Ac938C62a4251f9827722,0.935922797,0.0,0.935922797
0xb18Af2f0f19B7CAFF41DbC9B193beE58a21A9244,0.884867416,0.0,0.884867416
0xB129b923204fC283310bdACaFA358cd700D63CfA,0.849446109,0.0,0.849446109
0xB1c313Ad25AeeeCB3062519EDa8497211C3968E2,0.840510028,0.0,0.840510028
0xb106cfFf9C3b4583d8A8a567825bb4a5e2a083e4,0.82306362,0.0,0.82306362
0xb1cD9948b19937a1B9E48b7Cd26301cFa401C427,0.822912356,0.0,0.822912356
0xB1F74576acb62ce9967Fb04965Dca8CffADa7f91,0.818693772,0.0,0.818693772
0xB1Dbc04b4Ebf0cE7a0CA00a8CAc3a66cd223f2B1,0.814720738,0.0,0.814720738
0xB16DF6f4a58eCB26fAb8E09a5195c062a08E21BC,0.811374538139582,0.0,0.811374538139582
0xB1CfD481D0c3DEFa716A259d1D86cEaE0Ea3C610,0.8,0.0,0.8
0xB1167d057F0F83B5828D541044F8f6fB41d63C87,0.796576126,0.0,0.796576126
0xB1f6Fd8a7198d3176DE3b102846C4af2484648DB,0.795545218,0.0,0.795545218
0xb173AC5f84e4178f770FeE01B743A7124d7e7941,0.793361006,0.0,0.793361006
0xb156826bd42637E21855ab866022FdEd8B15A3Fd,0.785931728,0.0,0.785931728
0xb143ED60FDC93675d28a853e26728F505AE5B4B2,0.772946738,0.0,0.772946738
0xb1545d44979714A60Ab072012e8a0588fCdC8E84,0.752688978,0.0,0.752688978
0xB1b24f31db03E88cC2741AA694164606036d712d,0.751522324,0.0,0.751522324
0xB1544Ad821b5d74C8DBfC1b58EDEC76947B75cdA,0.7502875,0.0,0.7502875
0xb1A082fBab94cF5953648580F898dd6A7710E65D,0.746694085,0.0,0.746694085
0xB17f88C48C2f609bAF6969a69F81E64121907C4e,0.745401118,0.0,0.745401118
0xb1E47Ba7B96A91cdE8f277Cb4A87bF9bb8619Cc3,0.741116166,0.0,0.741116166
0xB15CE18060140e454c8e070F47C60788b06531DF,0.725231638,0.0,0.725231638
0xB1D9F22F047801E3207389E2075111653AD6B421,0.712286035,0.0,0.712286035
0xb1516F83066F8Ae8E49467786678Dc9b2AFA3F98,0.701526076,0.0,0.701526076
0xB139F75F7aF6A5d3D7d5Cf5f83BF44d0863147c0,0.7,0.0,0.7
0xB17670359Bf91F17b206Fe4864Fd6102139DaFa3,0.696027519,0.0,0.696027519
0xB1Ff717efbc094e977937C69554D3239c1b11ddC,0.695525983,0.0,0.695525983
0xb12258C8a4a6C7196823e20aBf38ed25c60c8787,0.69372229,0.0,0.69372229
0xb12B4F5EDCdec308c23988133C84DB3c01e785c0,0.692046595,0.0,0.692046595
0xB1937C4226253cEC57Ef87B4e3043c25634d557F,0.683440441,0.0,0.683440441
0xb163d864EFB3Ae8ffba1441372dF5935089ea037,0.68134897,0.0,0.68134897
0xb1F33845987526C2F9E20Ab30245f37e169a1DB7,0.678045384,0.0,0.678045384
0xB1EBcd833aF9D266218FbA3AC79caEA9BcC8F434,0.654946469,0.0,0.654946469
0xB1d0B602B3Dc1F24650b036967DFb050F18da72c,0.654480405,0.0,0.654480405
0xb1b9fAD8dc7D2a92e1bb217b6b60d50Afb7e386c,0.653061092,0.0,0.653061092
0xB1C9B8E3f74905FEC820D6EB1Fa972B14e0a3dDb,0.650824814,0.0,0.650824814
0xb1f78a33a1F9e211116dDA99DcC40d53f9C90A4D,0.622254548,0.0,0.622254548
0xb1Ff6C5C8aAeB9EDB085F84f347B86B70b1517fd,0.609982903,0.0,0.609982903
0xB16b4769Ea68E51a36DD246Dc46e9fde940Eb5C6,0.602576626,0.0,0.602576626
0xb16F1D7Ddb5dCE50b233676B1816e5aD560edE9D,0.602298967,0.0,0.602298967
