Address,ETH_Balance,WETH_Balance,Total_Balance
0x6e7058c91F85E0F6db4fc9da2CA41241f5e4263f,418.669200342142,0.0,418.669200342142
0x6EA7fb8e16c1f03fba90f891567b520Bf4CA6F6a,10.305509985956242,0.0,10.305509985956242
0x6ed389Be164704D33F96E56E357894208e49b0cB,0.0,5.151446792371812,5.151446792371812
0x6E0064cB01008bcb00a91F00dc43E500a2CE00D6,1.73304791586e-07,4.477646097874708,4.4776462711795
0x6EEf09d380878B71f86C3cC2eE2341Ce1D40aD19,0.0,3.0,3.0
0x6E6dc62c722d53a642634AF48C7031e1e5f6E642,2.5786918056839916,0.0,2.5786918056839916
0x6E00153aa54f6feb318b437138dcae3Ad473bB75,1.9,0.0,1.9
0x6E438907ea4477DAD39DB85dCc0443D306965A4A,1.656201231929258,0.0,1.656201231929258
0x6Eaa68C7070658844002Ff68E254bfC6a776ba08,0.0,1.1566162109375,1.1566162109375
0x6E4cd0Ff753086F3bc651CB1daC9fa7cc2507B96,1.063898557,0.0,1.063898557
0x6e70CCf080AA39C595BfB27008ACc4AcF1Ab7D9A,1.042319723354276,0.0,1.042319723354276
0x6E591Bf9AEbcf1F5Ba89b7D0F075CBf651d7c53e,1.0001472323982892,0.0,1.0001472323982892
0x6EAEbDE8F03B0C190c539A3243Ba64d1c5700006,0.986263002,0.0,0.986263002
0x6E25a302B6E42D2F14b6f2a0ab5370245bC4c9F0,0.920868926,0.0,0.920868926
0x6E9dbA8233F2FBc83A83721CB53e371b9f816CC0,0.9130031062458558,0.0,0.9130031062458558
0x6E4D4E2924033BB2d9bc7B3f71f788E90191234C,0.894536717,0.0,0.894536717
0x6E842359D2b25f3924fa7FA4Afbb46d97973792B,0.863927231,0.0,0.863927231
0x6E148a8B39EC9b076B1c560FD2b6061fC2200c1c,0.850771059,0.0,0.850771059
0x6E7e2a85FcCF1B1EeB8e61B0714b4a2C4Cc50127,0.847699642,0.0,0.847699642
0x6e572eAbF604f3779694336997cE75C2DE3D6e9f,0.847516592,0.0,0.847516592
0x6ebe0593786f2De0cd38A1a4C4949af85fbf732a,0.844057192,0.0,0.844057192
0x6E79741dD9D5B42982d93b14F06381f3E6c373D7,0.842931016,0.0,0.842931016
0x6E62CBC9A2732d7bc99721A59793a3C447a21730,0.842400432,0.0,0.842400432
0x6EC1B4d326747638Ff83fD45343E9C4c0B9E46F7,0.833012429,0.0,0.833012429
0x6E1315b8a226803204b66f8fa5B614a6977ed120,0.8311446306542728,0.0,0.8311446306542728
0x6E9c9832ec1794f8b97A889530826a32C239aaCE,0.807981201,0.0,0.807981201
0x6E8eBCeE2EfAb5ee850fC5E09449e4C5373ba8c0,0.792037915,0.0,0.792037915
0x6e288158BaC7cce20ACC66B58dca4A1eD977cf0b,0.777167637,0.0,0.777167637
0x6eDF8CD4d16eC30837C4821016f849D66d943CdE,0.765233047,0.0,0.765233047
0x6eA140F8703F9e6F6DB22D9dEb85e3fD4F814e66,0.763176295,0.0,0.763176295
0x6ebf8D0b1E12708290dAebAf98B58685B1c36744,0.762131499,0.0,0.762131499
0x6e1eB68ca5f2D32f9943f6E4e92812a2c1e8036A,0.731519613,0.0,0.731519613
0x6EF1F14f324C936e6A7Fd29fd39D77F9D3aAFBeA,0.72546893,0.0,0.72546893
0x6EdCbe89b6aAe6D3056d9bFE24315D34745f6161,0.71548796,0.0,0.71548796
0x6e2a2d1Ca551336Ea697e7731867c4d48FD8E310,0.70656487,0.0,0.70656487
